DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Total Dissolved Solids,0,,8760,2.5,mg/L,Std Method 2540 C [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,N
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Dissolved Sulfate,14808-79-8,,4510,500,mg/L,EPA 300.0 [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,Sample  F0823B0300 was originally batched with Batch: 106504.  ,N
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Water Color (Description),0,,Yellow,,,Field Observations (Water) [T]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Specific Conductance,0,, 13055,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Crop Height (Range),0,,24,,inches,Agricultural Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field CROP,0,,Cotton,,,Agricultural Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Status,0,,Planted,,,Agricultural Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Irrigation Status,0,,Dry,,,Agricultural Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Percent Cloud Cover,0,, 30,,%,Weather Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field pH,0,, 7,,pH Units,EPA 150.1 (Field) [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Water Temperature,0,, 23.7,,°C,EPA 170.1 (Field) [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Weather Observations,0,,Sunny,,,Weather Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,Sunny,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN VGD3906  ,TD VGD3906,VGD3906,F0823B0300,08/21/2023 11:14,Field Wind Velocity (Range),0,,0 - 3,,Miles/hr,Wind Velocity [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Dissolved Chloride,16887-00-6,,1130,200,mg/L,EPA 300.0 [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,N
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Specific Conductance,0,,9350,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,N
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Total Dissolved Solids,0,,7590,2.5,mg/L,Std Method 2540 C [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,N
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Dissolved Sulfate,14808-79-8,,3650,200,mg/L,EPA 300.0 [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,N
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Water Color (Description),0,,Clear,,,Field Observations (Water) [T]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Specific Conductance,0,, 9397,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Crop Height (Range),0,,80 & 30,,inches,Agricultural Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field CROP,0,,Olives & Cotton,,,Agricultural Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Status,0,,Planted,,,Agricultural Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Irrigation Status,0,,Dry,,,Agricultural Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Percent Cloud Cover,0,, 60,,%,Weather Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field pH,0,, 7.2,,pH Units,EPA 150.1 (Field) [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Air Temperature,0,, 30,,°C,"Temperature, Air [1]*",1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Water Temperature,0,, 23.4,,°C,EPA 170.1 (Field) [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Weather Observations,0,,Humid,,,Weather Observations [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,Humid,
7200,"1000 - Non-Public, Review Status Unknown",TILE DRAIN DPS2535  ,TD DPS2535,DPS2535,F0823B0251,08/21/2023 12:05,Field Wind Velocity (Range),0,,5 - 7,,Miles/hr,Wind Velocity [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,
7200,"1000 - Non-Public, Review Status Unknown",T.D. BVS7007,TD BVS7007,BVS7007,F0823B0243,08/21/2023 12:29,Dissolved Chloride,16887-00-6,,958,200,mg/L,EPA 300.0 [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,N
7200,"1000 - Non-Public, Review Status Unknown",T.D. BVS7007,TD BVS7007,BVS7007,F0823B0243,08/21/2023 12:29,Specific Conductance,0,,10600,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Feet,"Water, Natural",Normal Sample,0,Tile Drain,,N
