DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Field pH,0,, 9.79,,pH Units,EPA 150.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Field Water Temperature,0,, 16.15,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,
2040,"1000 - Non-Public, Review Status Unknown",Check 27,Check 27,KA023173,SJ0424B0020,04/16/2024 08:23,Field Turbidity,0,, 4.46,,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,,,
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Dissolved Bromide,24959-67-9,,0.141,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Dissolved Chloride,16887-00-6,,40.5,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Specific Conductance,0,,380,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Dissolved Nitrate,14797-55-8,,2.01,0.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Total Dissolved Solids,0,,217,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Total Suspended Solids,0,,<2.5,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Dissolved Sulfate,14808-79-8,,33.2,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Field Specific Conductance,0,, 371,,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Field Dissolved Oxygen,0,, 10.88,,mg/L,ASTM Method D888-09-C (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Field pH,0,, 9.46,,pH Units,EPA 150.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Field Water Temperature,0,, 18.27,,°C,EPA 170.1 (Field) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0424B0017,04/16/2024 09:44,Field Turbidity,0,, 6.63,,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M,,
2040,"1000 - Non-Public, Review Status Unknown",Mid-Lake Silverwood,Mid-Lake Silverwood,SI005000,S0524B0147,05/07/2024 06:50,Specific Conductance,0,,405,5,µmhos/cm@25°C,Std Method 2510-B [1]*,.3 Meters,"Water, Natural",Normal Sample,0,Pre treatment,,N
